publisher,journal_title,issn,eissn,journal_url,subject_area,scope,oa_model,fee_route,institution,apc_payable,other_fees,eligibility,agreement_start,agreement_end,annual_cap,article_types,evidence_status,record_status,source_url,policy_url,checked_on,source_updated,source_file,source_row,license,languages,country,doaj_url,instructions_url,apc_information_url,other_fees_url,source_record_id,notes
"UMR 5136- France, Amériques, Espagne – Sociétés, Pouvoirs, Acteurs (FRAMESPA)",Les Cahiers de Framespa,,1760-4761,https://journals.openedition.org/framespa,Social Sciences: Social history and conditions. Social problems. Social reform,"history & archaeology, history of social sciences, social history",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://journals.openedition.org/framespa/?page=informations,2026-09-19,2026-07-24T23:29:18Z,no_apc_open_access.csv,9627,CC BY-NC-ND,"English, French, Spanish",France,https://doaj.org/toc/566287d000204f8cbfe36a0a29850dc5,https://journals.openedition.org/framespa/3668,https://journals.openedition.org/framespa/?page=informations,,566287d000204f8cbfe36a0a29850dc5,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UMR Dridura,Alternatives Rurales,2421-8928,2421-9037,http://alternatives-rurales.org/,Agriculture: Agriculture (General) | Agriculture: Plant culture,"rural development, agriculture, plant culture, fruits, vegetables",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://alternatives-rurales.org/ligne-editoriale/,2026-09-19,2022-03-20T19:51:45Z,no_apc_open_access.csv,9628,CC BY-NC-ND,French,Morocco,https://doaj.org/toc/b7d8193c6574476d9103fbcf83fc9a79,http://alternatives-rurales.org/soumettre-un-article/,http://alternatives-rurales.org/ligne-editoriale/,,b7d8193c6574476d9103fbcf83fc9a79,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UMSurabaya Publishing,Jurnal Masharif al-Syariah: Jurnal Ekonomi dan Perbankan Syariah,2527-6344,2580-5800,http://journal.um-surabaya.ac.id/index.php/Mas,"Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam | Social Sciences: Finance: Banking","islamic banking, islamic finance, islamic economics, islamic microfinance, islamic micro-economics, islamic macro-economics",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://journal.um-surabaya.ac.id/index.php/Mas/about/submissions#authorFees,2026-09-19,2018-01-15T11:26:54Z,no_apc_open_access.csv,9629,CC BY-NC,Indonesian,Indonesia,https://doaj.org/toc/a0a9b24795cc47b2aa84857fd09340aa,http://journal.um-surabaya.ac.id/index.php/Mas/about/submissions#authorGuidelines,http://journal.um-surabaya.ac.id/index.php/Mas/about/submissions#authorFees,http://journal.um-surabaya.ac.id/index.php/Mas/about/submissions#authorFees,a0a9b24795cc47b2aa84857fd09340aa,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNAD,Revista de Investigación Agraria y Ambiental,2145-6097,2145-6453,http://hemeroteca.unad.edu.co/index.php/riaa,Agriculture | Geography. Anthropology. Recreation: Environmental sciences,"agricultural sciences, ecology, environmental, agricultural research",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://hemeroteca.unad.edu.co/index.php/riaa/about,2026-09-19,2020-08-06T13:41:25Z,no_apc_open_access.csv,9630,CC BY-NC-SA,Spanish,Colombia,https://doaj.org/toc/3e1f17d1a4f6415f96963b1f75f9e731,https://hemeroteca.unad.edu.co/index.php/riaa/about,https://hemeroteca.unad.edu.co/index.php/riaa/about,https://hemeroteca.unad.edu.co/index.php/riaa/about,3e1f17d1a4f6415f96963b1f75f9e731,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNESCO,Global Bioethics Enquiry,,2207-7723,https://globalbioethicsenquiry.com/,Medicine: Medicine (General): Medical philosophy. Medical ethics | Philosophy. Psychology. Religion: Ethics,"bioethics, medical ethics, research ethics, ethics, healthcare ethics, medical law",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://globalbioethicsenquiry.com/author-charges/,2026-09-19,2021-06-23T15:34:24Z,no_apc_open_access.csv,9631,CC BY,English,Australia,https://doaj.org/toc/896929dfe2ae4faab95230dafe2f1646,https://globalbioethicsenquiry.com/instructions-for-authors/,https://globalbioethicsenquiry.com/author-charges/,,896929dfe2ae4faab95230dafe2f1646,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNESCO International Institute for Higher Education in Latin America and the Caribbean,Educación Superior y Sociedad,0798-1228,2610-7759,https://ess.iesalc.unesco.org/,Education: Education (General),"higher education, higher education institutions, academic teaching personnel, universities, educational systems",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ess.iesalc.unesco.org/index.php/ess3/publication-fees,2026-09-19,2025-09-08T21:31:10Z,no_apc_open_access.csv,9632,CC BY-NC,"Spanish, Portuguese, English","Venezuela, Bolivarian Republic of",https://doaj.org/toc/fa81621f9e2542ff83c81e2d9e10499a,https://ess.iesalc.unesco.org/index.php/ess3/about/submissions,https://ess.iesalc.unesco.org/index.php/ess3/publication-fees,,fa81621f9e2542ff83c81e2d9e10499a,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNESP,CQD Revista Eletrônica Paulista de Matemática,,2316-9664,https://sistemas.fc.unesp.br/ojs/index.php/revistacqd/index,Science: Mathematics,"mathematics, education, applied mathematics",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://sistemas.fc.unesp.br/ojs/index.php/revistacqd/taxas,2026-09-19,2023-07-31T19:38:40Z,no_apc_open_access.csv,9633,CC BY,Portuguese,Brazil,https://doaj.org/toc/65d66719928c4a4bac3b0432b547be30,https://sistemas.fc.unesp.br/ojs/index.php/revistacqd/about/submissions,https://sistemas.fc.unesp.br/ojs/index.php/revistacqd/taxas,,65d66719928c4a4bac3b0432b547be30,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Uni-FACEF Centro Universitário Municipal de Franca,REA: Revista Eletrônica de Administração,,1679-9127,http://periodicos.unifacef.com.br/index.php/rea/index,Social Sciences: Commerce: Business,"business, administration, development",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://periodicos.unifacef.com.br/index.php/rea/about/editorialPolicies#custom-0,2026-09-19,2025-10-07T14:42:33Z,no_apc_open_access.csv,9634,CC BY,"Spanish, English, Portuguese",Brazil,https://doaj.org/toc/1f3b99801f6843dab086d51e5bd3a50c,http://periodicos.unifacef.com.br/index.php/rea/about/submissions#onlineSubmissions,http://periodicos.unifacef.com.br/index.php/rea/about/editorialPolicies#custom-0,,1f3b99801f6843dab086d51e5bd3a50c,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNIANDES,Debate Jurídico Ecuador,,2600-5549,https://revista.uniandes.edu.ec/ojs/index.php/DJE/index,Law: Law in general. Comparative and uniform law. Jurisprudence | Law: Law of nations,"scientific-legal research, philosophy of law, legal dogmatics, legal sociology, legal education",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://revista.uniandes.edu.ec/ojs/index.php/DJE/cargos,2026-09-19,2026-06-12T17:01:34Z,no_apc_open_access.csv,9635,CC BY-NC-SA,English,Ecuador,https://doaj.org/toc/8e1a4840f47c4c27856bcfa2073d3931,https://revista.uniandes.edu.ec/ojs/index.php/DJE/about/submissions#authorGuidelines,https://revista.uniandes.edu.ec/ojs/index.php/DJE/cargos,,8e1a4840f47c4c27856bcfa2073d3931,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICAMP,Labor & Engenho,,2176-8846,https://periodicos.sbu.unicamp.br/ojs/index.php/labore/index,Technology: Environmental technology. Sanitary engineering | Technology: Engineering (General). Civil engineering (General) | Social Sciences: Communities. Classes. Races: Urban groups. The city. Urban sociology,"sociology, city, arquitecture",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://periodicos.sbu.unicamp.br/ojs/index.php/labore/fees,2026-09-19,2026-03-02T14:15:24Z,no_apc_open_access.csv,9636,CC BY,"Spanish, Portuguese, English",Brazil,https://doaj.org/toc/8b33e5adfc3846dd8111cbdfe24646f3,https://periodicos.sbu.unicamp.br/ojs/index.php/labore/about/submissions,https://periodicos.sbu.unicamp.br/ojs/index.php/labore/fees,,8b33e5adfc3846dd8111cbdfe24646f3,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICAMP,Temáticas,1413-2486,2595-315X,https://econtents.bc.unicamp.br/inpec/index.php/tematicas/index,Political science: Political science (General) | Social Sciences: Social sciences (General),"social science, sociology, anthropology, political science, demography",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://econtents.bc.unicamp.br/inpec/index.php/tematicas/taxa,2026-09-19,2020-10-13T19:59:55Z,no_apc_open_access.csv,9637,CC BY-NC-SA,Portuguese,Brazil,https://doaj.org/toc/206a7d3876cd4cbb81c74313609a5a05,https://econtents.bc.unicamp.br/inpec/index.php/tematicas/about/submissions,https://econtents.bc.unicamp.br/inpec/index.php/tematicas/taxa,https://econtents.bc.unicamp.br/inpec/index.php/tematicas/taxa,206a7d3876cd4cbb81c74313609a5a05,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICAMP - Faculdade de Educação,Pro-Posições,0103-7307,1980-6248,https://www.scielo.br/j/pp/,Education: Education (General),"higher education, migration, education history, pedagogy",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.scielo.br/journal/pp/about/#about,2026-09-19,2026-06-17T16:13:23Z,no_apc_open_access.csv,9638,CC BY,"Spanish, Portuguese, English",Brazil,https://doaj.org/toc/b0049f44750b40948329a452f78230d8,https://www.scielo.br/journal/pp/about/#instructions,https://www.scielo.br/journal/pp/about/#about,,b0049f44750b40948329a452f78230d8,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"UNICAMP - Universidade Estadual de Campinas, Centro de Lógica, Epistemologia e História da Ciência",Manuscrito,0100-6045,2317-630X,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-6045&lng=en&nrm=iso,Philosophy. Psychology. Religion: Logic | Philosophy. Psychology. Religion: Philosophy (General),"philosophy, history of philosophy, epistemology, aesthetics, logic, philosophy of language",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.scielo.br/journal/man/about/#about,2026-09-19,2026-04-29T13:08:39Z,no_apc_open_access.csv,9639,CC BY,English,Brazil,https://doaj.org/toc/396c3916f42f4d39bd413e8b3a753d38,https://www.scielo.br/journal/man/about/#instructions,https://www.scielo.br/journal/man/about/#about,,396c3916f42f4d39bd413e8b3a753d38,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICAPRESS,ABside,,2704-8837,https://ojs.unica.it/index.php/abside/index,Fine Arts: Arts in general,"art history, medieval art, modern art, contemporary art, restoration, museum studies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.unica.it/index.php/abside/about/,2026-09-19,2022-08-09T15:19:21Z,no_apc_open_access.csv,9640,CC BY-ND,"Spanish, Italian, French, English",Italy,https://doaj.org/toc/971ffea7d8794c5badd4e5982ab98e0a,https://ojs.unica.it/index.php/abside/about/submissions,https://ojs.unica.it/index.php/abside/about/,,971ffea7d8794c5badd4e5982ab98e0a,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICApress,América Crítica,,2532-6724,http://ojs.unica.it/index.php/cisap,Geography. Anthropology. Recreation: Anthropology | History America: Latin America. Spanish America,"america, postcolonial studies, cultural studies, anthropology, literature, subaltern studies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://ojs.unica.it/index.php/cisap/about/editorialPolicies#custom-0,2026-09-19,2023-07-11T11:07:51Z,no_apc_open_access.csv,9641,CC BY,"English, French, Italian, Portuguese, Spanish",Italy,https://doaj.org/toc/e69ce6b41b2c4b8ba043701734ab8dd5,http://ojs.unica.it/index.php/cisap/about/submissions#authorGuidelines,http://ojs.unica.it/index.php/cisap/about/editorialPolicies#custom-0,,e69ce6b41b2c4b8ba043701734ab8dd5,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICApress,Between,,2039-6597,http://ojs.unica.it/index.php/between/index,Geography. Anthropology. Recreation | Language and Literature: Philology. Linguistics: Language. Linguistic theory. Comparative grammar: Translating and interpreting,"comparative literature, literary theory, translation studies, cultural studies, postcolonial studies, geocriticism",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://ojs.unica.it/index.php/between/about/editorialPolicies#openAccessPolicy,2026-09-19,2023-05-08T11:42:45Z,no_apc_open_access.csv,9642,CC BY,"English, French, Italian",Italy,https://doaj.org/toc/c7c0ad22d42f4ce7b5b6f8ad9a83b87d,http://ojs.unica.it/index.php/between/about/submissions#authorGuidelines,http://ojs.unica.it/index.php/between/about/editorialPolicies#openAccessPolicy,,c7c0ad22d42f4ce7b5b6f8ad9a83b87d,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICApress,Cartagine. Studi e Ricerche,,2532-1110,http://ojs.unica.it/index.php/caster,Auxiliary sciences of history: Archaeology,"archaeology, ancient history, landscape history, landscape archaeology, restoration, policies of cultural heritage",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://ojs.unica.it/index.php/caster/about/editorialPolicies#openAccessPolicy,2026-09-19,2023-05-08T11:59:43Z,no_apc_open_access.csv,9643,CC BY-ND,"English, French, German, Italian, Spanish",Italy,https://doaj.org/toc/c69f0a8351ed429eae5b626a3e5765e4,http://ojs.unica.it/index.php/caster/about/submissions#authorGuidelines,http://ojs.unica.it/index.php/caster/about/editorialPolicies#openAccessPolicy,,c69f0a8351ed429eae5b626a3e5765e4,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICApress,Critical Hermeneutics,,2533-1825,http://ojs.unica.it/index.php/ecch/,Philosophy. Psychology. Religion: Speculative philosophy | Philosophy. Psychology. Religion: Ethics,"moral philosophy, paul ricœur, theoretical philosophy, hermeneutics",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://ojs.unica.it/index.php/ecch/about/editorialPolicies#custom-0,2026-09-19,2023-03-23T16:49:16Z,no_apc_open_access.csv,9644,CC BY,"English, French, Italian, Spanish",Italy,https://doaj.org/toc/23b313d1e41a44f3847591103bc288db,http://ojs.unica.it/index.php/ecch/about/submissions#authorGuidelines,http://ojs.unica.it/index.php/ecch/about/editorialPolicies#custom-0,,23b313d1e41a44f3847591103bc288db,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICApress,Layers. Archeologia Territorio Contesti,,2532-0289,http://ojs.unica.it/index.php/layers/,Auxiliary sciences of history: Archaeology,"archaeology, landscape archaeology, excavations",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://ojs.unica.it/index.php/layers/about/editorialPolicies#custom-2,2026-09-19,2023-03-23T16:50:02Z,no_apc_open_access.csv,9645,CC BY,"English, French, German, Italian, Spanish",Italy,https://doaj.org/toc/e5170a0e51bd473ba55ef9083074e9d9,http://ojs.unica.it/index.php/layers/about/submissions#authorGuidelines,http://ojs.unica.it/index.php/layers/about/editorialPolicies#custom-2,,e5170a0e51bd473ba55ef9083074e9d9,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICApress,Medea,,2421-5821,http://ojs.unica.it/index.php/medea/,History (General) and history of Europe | Language and Literature,"intercultural studies, humanities, arts, history",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.unica.it/index.php/medea/about,2026-09-19,2023-05-08T11:17:48Z,no_apc_open_access.csv,9646,CC BY,"Spanish, Italian, German, French, English",Italy,https://doaj.org/toc/e2315b4567af46c2b64a75d4d47855ca,https://ojs.unica.it/index.php/medea/about/submissions,https://ojs.unica.it/index.php/medea/about,,e2315b4567af46c2b64a75d4d47855ca,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICApress,Rhesis,,2037-4569,https://ojs.unica.it/index.php/rhesis/homepage,Language and Literature: Literature (General) | Language and Literature: Philology. Linguistics,"linguistics, philology, literature",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.unica.it/index.php/rhesis/about,2026-09-19,2024-11-12T10:59:00Z,no_apc_open_access.csv,9647,CC BY-ND,"Italian, English, French, German, Spanish",Italy,https://doaj.org/toc/ee6a23072e6d44c3976c5bbb1b02028f,https://ojs.unica.it/index.php/rhesis/information/authors,https://ojs.unica.it/index.php/rhesis/about,,ee6a23072e6d44c3976c5bbb1b02028f,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICApress,Scienze del Territorio,2384-8774,2284-242X,https://ojs.unica.it/index.php/sciter,Agriculture: Agriculture (General) | Fine Arts: Architecture,"architecture, landscape, territorial sciences, heritage, territory, urban studies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.unica.it/index.php/sciter/about,2026-09-19,2026-03-23T11:36:29Z,no_apc_open_access.csv,9648,CC BY,"English, Italian",Italy,https://doaj.org/toc/24e1ceb00b93463498bb5ea846ab6467,https://www.societadeiterritorialisti.it/2024/01/02/submission-guidelines/,https://ojs.unica.it/index.php/sciter/about,,24e1ceb00b93463498bb5ea846ab6467,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNICEN,El Peldaño,1666-9460,3008-7562,https://www.ojs.arte.unicen.edu.ar/index.php/elpeldano/issue/view/122,Language and Literature: Literature (General): Drama: Dramatic representation. The theater,"theater, artistic research, dramaturgy",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.ojs.arte.unicen.edu.ar/index.php/elpeldano/about,2026-09-19,2025-07-23T14:59:39Z,no_apc_open_access.csv,9649,CC BY-NC-SA,"Portuguese, Spanish",Argentina,https://doaj.org/toc/4b3a860ad6ef4df3a9d200f09d71c916,https://www.ojs.arte.unicen.edu.ar/index.php/elpeldano/about/submissions,https://www.ojs.arte.unicen.edu.ar/index.php/elpeldano/about,,4b3a860ad6ef4df3a9d200f09d71c916,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Unidad Central del Valle del Cauca,Magna Scientia UCEVA,2805-6884,2805-6701,http://revistas.uceva.edu.co/index.php/magnascientia,Medicine | Science: Biology (General),"medicine, public health, health professions, life sciences, biologial and agricultural sciences, environmental sciences",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://revistas.uceva.edu.co/index.php/magnascientia/about,2026-09-19,2023-06-01T12:20:47Z,no_apc_open_access.csv,9650,CC BY-NC-ND,"Spanish, English",Colombia,https://doaj.org/toc/75cce960d7c8433b89801fda67dd79ed,http://revistas.uceva.edu.co/index.php/magnascientia/about/submissions,http://revistas.uceva.edu.co/index.php/magnascientia/about,,75cce960d7c8433b89801fda67dd79ed,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UniEVANGELICA,Historia Ambiental Latinoamericana y Caribeña,,2237-2717,http://www.halacsolcha.org/index.php/halac,Geography. Anthropology. Recreation: Environmental sciences | History America: Latin America. Spanish America,environmental history,Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://halacsolcha.org/index.php/halac/about/submissions#submission_checklist,2026-09-19,2019-08-30T10:04:10Z,no_apc_open_access.csv,9651,CC BY-NC,"Portuguese, Spanish",Brazil,https://doaj.org/toc/92206a0ba3da4755a3ffcf684aaf9e31,http://halacsolcha.org/index.php/halac/about/submissions,http://halacsolcha.org/index.php/halac/about/submissions#submission_checklist,http://halacsolcha.org/index.php/halac/about/submissions#submission_checklist,92206a0ba3da4755a3ffcf684aaf9e31,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UniEVANGÉLICA,Revista Educação em Saúde,,2358-9868,http://periodicos.unievangelica.edu.br/index.php/educacaoemsaude,Education | Medicine: Medicine (General),"health science, health education",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://periodicos.unievangelica.edu.br/index.php/educacaoemsaude/about/submissions,2026-09-19,2024-10-01T12:48:36Z,no_apc_open_access.csv,9652,CC BY-NC-SA,Portuguese,Brazil,https://doaj.org/toc/ca15373cc40e48428e370bed24bce492,http://periodicos.unievangelica.edu.br/index.php/educacaoemsaude/about/submissions,http://periodicos.unievangelica.edu.br/index.php/educacaoemsaude/about/submissions,,ca15373cc40e48428e370bed24bce492,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNIFESSPA,ReDiPE,,2675-2271,https://periodicos.unifesspa.edu.br/index.php/ReDiPE/,Education,"education, research in education",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://periodicos.unifesspa.edu.br/index.php/ReDiPE/about,2026-09-19,2020-12-23T09:50:39Z,no_apc_open_access.csv,9653,CC BY-NC-ND,"Spanish, Portuguese, English",Brazil,https://doaj.org/toc/52fea79b5677434b85d49f8b7204f286,https://periodicos.unifesspa.edu.br/index.php/ReDiPE/about/submissions,https://periodicos.unifesspa.edu.br/index.php/ReDiPE/about,,52fea79b5677434b85d49f8b7204f286,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
UNIMAS Publisher,Journal of Applied Science & Process Engineering,,2289-7771,https://www.jaspe.unimas.my/,Technology: Electrical engineering. Electronics. Nuclear engineering | Technology: Mechanical engineering and machinery | Technology: Engineering (General). Civil engineering (General): Mechanics of engineering. Applied mechanics,"applied sciences, electrical and electronic engineering, engineering ethics and management, chemical engineering, engineering, process engineering",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.jaspe.unimas.my/about-the-journal,2026-09-19,2021-09-19T07:08:06Z,no_apc_open_access.csv,9654,CC BY-NC-SA,English,Malaysia,https://doaj.org/toc/a97da6d567cb4d588b2725cb1784b185,https://www.jaspe.unimas.my/author-guidelines,https://www.jaspe.unimas.my/about-the-journal,,a97da6d567cb4d588b2725cb1784b185,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Union Internationale des Sciences Préhistoriques et Protohistoriques,UISPP Journal,,2612-2782,https://journal.uispp.org/home,Auxiliary sciences of history: Archaeology | Science: Geology: Paleontology,"prehistory, protohistory, archaeology, archaeological sciences",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://journal.uispp.org/about-the-journal,2026-09-19,2024-12-07T17:08:00Z,no_apc_open_access.csv,9655,CC BY-NC-ND,"Portuguese, Spanish, German, French, English",France,https://doaj.org/toc/922f5cd9615447908165ca36bd9f538a,https://journal.uispp.org/instructions-for-authors,https://journal.uispp.org/about-the-journal,,922f5cd9615447908165ca36bd9f538a,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Union Nationale pour le Développement de la Recherche et de l’Évaluation en Orthophonie,Glossa,,2117-7155,https://www.glossa.fr/,Language and Literature: Philology. Linguistics: Communication. Mass media: Oral communication. Speech | Medicine: Pathology,"speech-language pathology, communication disorders, speech-language therapy, logopedics, cognition",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://glossa.fr/index.php/glossa/submission-process,2026-09-19,2025-07-02T06:51:39Z,no_apc_open_access.csv,9656,CC BY,French,France,https://doaj.org/toc/3e109e1fec5f434ca4ce5cee92cb94fc,https://glossa.fr/index.php/glossa/about/submissions,https://glossa.fr/index.php/glossa/submission-process,,3e109e1fec5f434ca4ce5cee92cb94fc,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Union of Associations of Geodetic Professionals in Bosnia and Herzegovina,Geodetski Glasnik,1512-6102,2233-1786,https://glasnik.suggsbih.ba,Science: Astronomy: Geodesy,"geodesy, geoinformatics, cartography, surveying, remote sensing, land management",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://glasnik.suggsbih.ba,2026-09-19,2024-03-15T08:08:53Z,no_apc_open_access.csv,9657,CC BY,"Serbian, English, Croatian, Bosnian",Bosnia and Herzegovina,https://doaj.org/toc/fe2f098529cd4ee79df99a08278bae42,https://glasnik.suggsbih.ba/glasnik/authors.html#english,https://glasnik.suggsbih.ba,,fe2f098529cd4ee79df99a08278bae42,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
